Match #,Robot,Team #,Mobility,aL4,aL3,aL2,aL1,aProcessor,aNet,tL4,tL3,tL2,tL1,tProcessor,tNet,Disabled,Deep,Shallow,Park,Algae Removal,Offense,Defense,Accuracy,Comments,Mistake box,Index,"Team, index",Match index,Disable,Mobility,Deep,Shallow,Park,Removal,Offense,Defense,Accuracy
35,B3,3574,TRUE,0,0,0,0,0,0,0,0,2,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,x,x,x,Robot was disabled about a minute in but was still very slow while it was active,,5,"3574,5","35,B3",1,1,0,0,0,0,x,x,x
35,B2,3826,TRUE,0,0,0,1,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,x,2,x,"Fairly effective defense; was moving between the 2 stations to disrupt, hit at stretegic times to mess with intaking, moved game pieces towards the station they weren’t at to create obstructions. Didn’t shut them down, but slowed them down. NO PENALTIES",,4,"3826,4","35,B2",0,1,1,0,0,0,x,2,x
35,B1,3674,TRUE,1,0,0,0,0,0,7,2,2,1,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,x,x,2,"They could do all levels ok, just were moving at bit fast and missed some",,4,"3674,4","35,B1",0,1,1,0,0,0,x,x,2
36,R3,4512,TRUE,2,0,0,0,0,0,3,3,2,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,x,x,x,"Got stuck twice on a algae, tried to remove the algae but couldn’t ",,5,"4512,5","36,R3",0,1,0,0,0,0,x,x,x
36,R2,6831,TRUE,0,1,0,0,0,0,0,2,1,3,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,1,x,1,"MISSED WAY TOO MANY. Has medium cycle times without any consistency, can only score coral, and is quite wobbley. ",,5,"6831,5","36,R2",0,1,0,0,0,1,1,x,1
36,R1,488,TRUE,2,0,0,0,0,0,5,4,2,0,0,2,FALSE,FALSE,FALSE,FALSE,TRUE,3,x,3,helped friend get unstuck on algae. near flawless intake and flawless outtake. did not attempt to park. did not attempt 3 coral auto.,,5,"488,5","36,R1",0,1,0,0,0,1,3,x,3
36,B3,5937,TRUE,0,0,0,0,0,2,0,0,0,0,0,6,FALSE,TRUE,FALSE,FALSE,TRUE,3,x,3,"Was able to grab algae from everywhere and score it extremely fast, would have scored more but the algae kept bouncing out because the barge was too full",,4,"5937,4","36,B3",0,1,1,0,0,1,3,x,3
36,B2,948,TRUE,0,0,0,0,0,0,2,4,1,5,0,0,FALSE,FALSE,FALSE,TRUE,FALSE,x,x,2,"Fairly quick intake, but slow line up w reef. Arm wiggled when they moved, slowed down alignment. Very quick ground intake. Attempted 1 L4 auto, missed",,5,"948,5","36,B2",0,1,0,0,1,0,x,x,2
36,B1,957,TRUE,2,0,0,0,0,0,7,5,0,1,0,0,FALSE,TRUE,FALSE,FALSE,TRUE,x,x,3,"Very good all on all levels, quick cycles. No algae ",,5,"957,5","36,B1",0,1,1,0,0,1,x,x,3
37,R3,6696,TRUE,1,0,0,0,0,1,3,3,4,0,0,1,FALSE,FALSE,FALSE,TRUE,TRUE,3,x,2,"Had very fast cycle times and could effectively score algae, did have some problems with accuracy at the start when attempting on the lower levels",,5,"6696,5","37,R3",0,1,0,0,1,1,3,x,2
37,R2,6343,FALSE,0,0,0,0,0,0,2,4,4,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,x,x,2,Slow cycle time and coral can bounce off the intake and go through the robot ,,5,"6343,5","37,R2",0,0,1,0,0,0,x,x,2
37,R1,360,TRUE,1,0,0,0,0,0,4,5,4,0,0,0,FALSE,TRUE,FALSE,FALSE,TRUE,x,x,3,"Have high accuracy, can get points stable.",,5,"360,5","37,R1",0,1,1,0,0,1,x,x,3
37,B3,1425,TRUE,3,0,0,0,0,0,2,5,3,2,0,1,FALSE,TRUE,FALSE,FALSE,TRUE,3,x,3,"Speedy cycle times along with great accuracy, scoring speed, and versatility with scoring. Very balanced robot",,5,"1425,5","37,B3",0,1,1,0,0,1,3,x,3
37,B2,3636,TRUE,1,0,0,0,0,0,6,3,5,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE,3,x,3,"Coral station intake, can reach all levels on the reef and can very easily take algae off the reef but a lot of the time bounces out of the net when attempted (shot 3 algae made one of them)",,5,"3636,5","37,B2",0,1,0,0,0,1,3,x,3
37,B1,9036,TRUE,0,0,0,1,0,0,0,4,2,2,0,0,FALSE,FALSE,FALSE,TRUE,FALSE,x,x,3,"Can accurately score in levels between L1 and L3, but has balance issues due to elevators tilt. Elevator swaying can add momentum to coral causing it to miss.",,5,"9036,5","37,B1",0,1,0,0,1,0,x,x,3
38,R3,10079,TRUE,1,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,x,2,x,"Had issues with there had off forcing them to play defense, defense could have been better due to the other team having ground intakes allowing them to cover the field with coral to pick up",,5,"10079,5","38,R3",0,1,0,0,0,0,x,2,x
38,R2,5468,TRUE,3,0,0,0,0,0,3,6,5,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,x,x,3,Elevator swaying can add momentum to coral causing it to miss ,,5,"5468,5","38,R2",0,1,1,0,0,0,x,x,3
38,R1,7034,TRUE,1,0,0,0,0,0,2,2,2,1,0,0,FALSE,FALSE,FALSE,TRUE,TRUE,2,x,x,"On level 1, got 2/3 miss. Did not climb successfully. Used center auto.",,5,"7034,5","38,R1",0,1,0,0,1,1,2,x,x
38,B3,4043,TRUE,1,0,0,0,0,0,2,3,0,0,0,0,FALSE,TRUE,FALSE,FALSE,TRUE,2,x,2,Tried to score L4 and failed the first time. Slight issue with almost tipping ovet. The only reason I bumped them down from very effective is due to their struggles to get coral onto the reef several times at the beginning and once more towards the end. Small issue with almost getting stuck on algae,,5,"4043,5","38,B3",0,1,1,0,0,1,2,x,2
38,B2,2147,TRUE,1,0,0,0,0,0,1,0,1,0,2,0,FALSE,TRUE,FALSE,FALSE,TRUE,1,1,1,did a little of coral but most of the time just messed around with algae. and went to the other side of the field and scored 2 in the wrong processor?,,5,"2147,5","38,B2",0,1,1,0,0,1,1,1,1
38,B1,1778,TRUE,3,0,0,0,0,0,4,8,3,3,0,2,FALSE,FALSE,FALSE,TRUE,FALSE,x,x,3,"Incredibly fast, very smooth intake, the best auto I have seen so far",,5,"1778,5","38,B1",0,1,0,0,1,0,x,x,3
39,R3,1540,TRUE,1,0,0,0,0,0,0,4,4,0,2,0,FALSE,TRUE,FALSE,FALSE,FALSE,2,x,3,Very efficient algae removal and had a good cycle time,,5,"1540,5","39,R3",0,1,1,0,0,0,2,x,3
39,R2,4915,TRUE,2,0,0,0,0,0,4,2,3,3,0,0,FALSE,FALSE,FALSE,TRUE,FALSE,2,x,x,Lighter and easier to punch around ,,5,"4915,5","39,R2",0,1,0,0,1,0,2,x,x
39,R1,9442,TRUE,3,0,0,0,0,0,0,4,4,2,0,1,FALSE,FALSE,FALSE,TRUE,TRUE,x,x,2,"Doing well in auto. Can work on both algae and corals, but couldn’t hold algae really well. Aiming fast but accuracy is not high",,5,"9442,5","39,R1",0,1,0,0,1,1,x,x,2
39,B3,4125,TRUE,0,0,0,1,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,TRUE,FALSE,x,1,x,"Their defense skills are.. eehhh.. didn't really do that much to help their team and their defense hardly affected anything on the other alliances side of the field. Overall, not the best",,5,"4125,5","39,B3",0,1,0,0,1,0,x,1,x
39,B2,10416,TRUE,1,0,0,0,0,0,2,2,0,1,0,0,FALSE,FALSE,FALSE,TRUE,FALSE,1,x,2,"had a ground intake which took a while cycle through, and it was very wobbly when it was fully extended was fairly accurate but took a long time to lineup",,5,"10416,5","39,B2",0,1,0,0,1,0,1,x,2
39,B1,2910,TRUE,2,2,0,0,0,0,6,9,4,0,2,4,FALSE,TRUE,FALSE,FALSE,FALSE,x,x,3,"So incredibly fast, incredibly accurate, nearly perfect auto, nearly instant climb",,5,"2910,5","39,B1",0,1,1,0,0,0,x,x,3
40,R3,6443,TRUE,0,0,0,0,0,0,1,3,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,1,x,2,Had slow movement and had some difficulties holding onto coral when it had it.,,4,"6443,4","40,R3",0,1,0,0,0,0,1,x,2
40,R2,955,TRUE,3,0,0,0,0,0,3,2,2,0,0,0,FALSE,FALSE,FALSE,TRUE,FALSE,x,x,2,Coral fell out of end effector and James elevator. Tried to place coral on a place talready had coral ,,4,"955,4","40,R2",0,1,0,0,1,0,x,x,2
40,R1,9567,TRUE,0,0,0,1,0,0,0,0,0,2,3,0,FALSE,FALSE,FALSE,TRUE,TRUE,x,x,x,"Mostly working on algae. Can also working on corals, but mostly lower level ( like level 1)",,5,"9567,5","40,R1",0,1,0,0,1,1,x,x,x
40,B3,2046,TRUE,2,0,0,0,0,0,2,4,4,1,5,3,FALSE,FALSE,FALSE,TRUE,FALSE,3,x,3,"Autosmissed the first time, scored other two pieces. Very versatile in terms of scoring, although they missed a couple times. Very reliable for quick points in every method. Also has a unique ability of shoot coral out when it grabs too many at once, very cool!",,5,"2046,5","40,B3",0,1,0,0,1,0,3,x,3
40,B2,2976,TRUE,1,0,0,0,0,0,1,2,5,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,2,x,2,could score on all levels however you did not go to the highest level because it would be very wobbly. average cycle time,,4,"2976,4","40,B2",0,1,0,0,0,0,2,x,2
40,B1,2522,TRUE,3,0,0,0,0,0,3,5,4,1,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,x,x,3,"Good auto, can score accurately in all levels, but somewhat slow ",,5,"2522,5","40,B1",0,1,1,0,0,0,x,x,3
41,R3,9023,TRUE,3,0,0,0,0,0,2,6,4,0,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,3,x,2,Had great cycle times and was able to use wheels on intake to remove algae and well as pick it off the ground,,5,"9023,5","41,R3",0,1,0,0,0,1,3,x,2
41,R2,3218,TRUE,1,0,0,0,0,0,4,2,1,0,3,0,FALSE,TRUE,FALSE,FALSE,FALSE,x,x,2,Robot can hold one coral and one algae at the same time to score in the processor and on the reef with in ten seconds of each other,,5,"3218,5","41,R2",0,1,1,0,0,0,x,x,2
41,R1,997,TRUE,1,0,0,0,0,0,1,2,4,1,0,0,FALSE,FALSE,FALSE,TRUE,TRUE,x,x,3,"Can work on level 2-4, have high accuracy but use more time on aiming ",,5,"997,5","41,R1",0,1,0,0,1,1,x,x,3
41,B3,4513,TRUE,2,0,0,0,0,0,5,3,3,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,3,x,3,"Very reliable for L2, 3 and 4 but struggle to score L1. Not super fast, but cycle times are still relatively quick and very smooth. Very balanced robot, reliable for filling the reef up",,5,"4513,5","41,B3",0,1,1,0,0,0,3,x,3
41,B2,492,TRUE,1,0,0,0,0,0,4,1,3,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,2,x,2,"intake at the source good score on every level fairly fast cycle time, solid robot all around ",,5,"492,5","41,B2",0,1,1,0,0,0,2,x,2
41,B1,2471,TRUE,0,0,0,0,0,0,1,3,0,2,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,x,x,2,"Very fast, but not very accurate. End effector can pivot in 3 different directions, and can hold coral and algae at the same time, while scoring both",,5,"2471,5","41,B1",0,1,1,0,0,0,x,x,2
42,R3,3663,TRUE,3,0,0,0,0,0,4,4,4,2,0,4,FALSE,TRUE,FALSE,FALSE,TRUE,3,x,3,"Had a 3 coral auto and enough time to grab another coral, was also very fast and accurate with ability to score everywhere ",,6,"3663,6","42,R3",0,1,1,0,0,1,3,x,3
42,R2,9446,FALSE,0,0,0,0,0,0,2,1,2,1,0,0,FALSE,FALSE,FALSE,TRUE,FALSE,x,x,2,"Very light easy to throw around, intake can get jammed. ",,5,"9446,5","42,R2",0,0,0,0,1,0,x,x,2
42,R1,1318,TRUE,2,0,0,0,0,0,1,4,1,5,0,2,FALSE,TRUE,FALSE,FALSE,TRUE,x,x,3,"Move fast, can work on both corals and algae and have high accuracy . Takes more time on getting corals ",,4,"1318,4","42,R1",0,1,1,0,0,1,x,x,3
42,B3,6831,TRUE,0,1,0,0,0,0,0,0,0,3,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,2,1,2,"Removes algae and scores 1 coral in auto. Somehow managed to score L1 a few times even though they were dropping them from high up, but it's not reliable. Not reliable for scoring nor defense",,6,"6831,6","42,B3",0,1,0,0,0,1,2,1,2
42,B2,9450,TRUE,1,0,0,0,0,0,3,4,2,1,0,4,FALSE,TRUE,FALSE,FALSE,TRUE,3,x,3,Algae removal was fast and directly deposited in net,,5,"9450,5","42,B2",0,1,1,0,0,1,3,x,3
42,B1,4469,TRUE,2,0,0,0,0,0,4,1,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,x,x,2,Kind of slow. Got foul because they held 2 coral. Coral got jammed in intake for rest of match ,,5,"4469,5","42,B1",0,1,0,0,0,0,x,x,2
43,R3,9036,TRUE,0,0,0,1,0,0,6,5,0,1,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,3,x,3,Ground intake and got a coral stuck in their end effector for a sec twice ,,6,"9036,6","43,R3",0,1,0,0,0,0,3,x,3
43,R2,2557,TRUE,0,0,0,1,0,0,0,0,0,5,2,4,FALSE,TRUE,FALSE,FALSE,TRUE,2,x,2,Has trouble picking up algae but has ground and reef intake for algae and only ground and L1 for coral. Can only score coral in L1. Has algae auto. Sometimes controls algae and coral at once. ,,6,"2557,6","43,R2",0,1,1,0,0,1,2,x,2
43,R1,6363,TRUE,0,0,0,0,0,0,4,4,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,3,x,3,did not attempt to score in auto. got defended but handled it well. never missed.,,1,"6363,1","43,R1",0,1,1,0,0,0,3,x,3
43,B3,948,TRUE,0,0,0,0,0,0,5,4,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,2,x,2,"One coral auto missed by a lot. Wobby takes a lot of time to align to L4 occasionally. Prettyy good deep climb. Fast acceleration but slow top speed, about average for navigation, drivers appear to be in sync somewhat, no major issues apparent. ",,6,"948,6","43,B3",0,1,1,0,0,0,2,x,2
43,B2,4450,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,x,2,x,Robot only left. Then went straight to defense. They were being worked on on the field prior to the match. Had a coral stuck in them while on defenses ,,6,"4450,6","43,B2",0,1,1,0,0,0,x,2,x
43,B1,2147,TRUE,0,0,0,0,0,0,6,6,0,0,0,1,FALSE,TRUE,FALSE,FALSE,TRUE,x,x,3,"They were able to score on all 4 levels, had deep climb and algae removal and net score, they were accurate with all moves",,6,"2147,6","43,B1",0,1,1,0,0,1,x,x,3
44,R3,2910,TRUE,2,1,0,0,0,0,4,4,7,1,2,4,FALSE,TRUE,FALSE,FALSE,TRUE,3,x,3,Very fast climb and very fast cycle time with ground intake,,6,"2910,6","44,R3",0,1,1,0,0,1,3,x,3
44,R2,488,TRUE,2,0,0,0,0,0,3,0,0,1,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,2,x,2,Missed a few but overall made most tries and can score algae in net and processor. Fast cycles and good 2 coral auto. ,,6,"488,6","44,R2",0,1,0,0,0,1,2,x,2
44,R1,4043,TRUE,1,0,0,0,0,0,0,7,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,3,x,3,did not attempt 2 coral. removed 2 algae in teleop. got efended but handled it well. did not miss and had a good cycle.,,6,"4043,6","44,R1",0,1,1,0,0,0,3,x,3
44,B3,6696,TRUE,1,0,0,0,0,0,3,6,3,0,0,0,FALSE,FALSE,FALSE,TRUE,TRUE,x,x,x,"Very fast cycles, but they did miss a few times. Like 4-5 or so.",,6,"6696,6","44,B3",0,1,0,0,1,1,x,x,x
44,B2,4125,TRUE,0,0,0,1,0,0,0,0,0,0,2,0,FALSE,FALSE,FALSE,TRUE,FALSE,x,2,x,Deliveredd o the processor and played defense.  Was stuck on an algae for 45 seconds ,,6,"4125,6","44,B2",0,1,0,0,1,0,x,2,x
44,B1,5468,TRUE,3,0,0,0,0,0,5,6,6,0,0,0,FALSE,TRUE,FALSE,FALSE,TRUE,2,x,3,"They had insanely fast cycle time and had smooth moves, made all shoots attempted lol 4 levels and algae removal, fast deep climb",,6,"5468,6","44,B1",0,1,1,0,0,1,2,x,3
45,R3,957,TRUE,2,0,0,1,0,0,7,2,4,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,3,x,3,Climbs at 15 seconds left and fast cycle time,,6,"957,6","45,R3",0,1,1,0,0,0,3,x,3
45,R2,3826,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,x,x,x,No show,,5,"3826,5","45,R2",0,0,0,0,0,0,x,x,x
45,R1,1540,TRUE,2,0,0,0,0,0,1,7,1,2,0,1,FALSE,TRUE,FALSE,FALSE,TRUE,3,x,2,failed 3 coral. removed an algae in teleop. good cycle but started missing more.,,6,"1540,6","45,R1",0,1,1,0,0,1,3,x,2
45,B3,4061,TRUE,0,1,0,0,0,0,0,4,6,0,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,2,x,2,"Solid auto. Fast Algae removal. Robot is average speed, with fast acceleration. The drivers appear to have some communication problems as the robot seemed conflicted at times. A coral got wedged in part of the intake, and they had to ram the robot to get it out. Overall not bad.",,6,"4061,6","45,B3",0,1,0,0,0,1,2,x,2
45,B2,1425,TRUE,3,0,0,0,0,0,5,4,0,0,0,2,FALSE,TRUE,FALSE,FALSE,FALSE,3,x,3,Attempted 2 L1 without success. Slow line up on climb but accurate when hooked. ,,6,"1425,6","45,B2",0,1,1,0,0,0,3,x,3
45,B1,3674,TRUE,3,0,0,0,0,0,1,2,4,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,x,x,2,"They can score on all 4 levels but still miss some, they can climb",,5,"3674,5","45,B1",0,1,1,0,0,0,x,x,2
46,R3,2522,TRUE,2,0,0,0,0,0,3,4,5,4,0,0,FALSE,FALSE,FALSE,TRUE,TRUE,3,x,3,Fact cycle time and worked well around teammates by not being in their way at all,,6,"2522,6","46,R3",0,1,0,0,1,1,3,x,3
46,R2,2471,TRUE,0,0,0,0,0,0,0,6,0,1,2,1,FALSE,TRUE,FALSE,FALSE,TRUE,2,x,2,Very wobbly but can score algae in processor and net and score coral on all levels with OK cycle times. ,,6,"2471,6","46,R2",0,1,1,0,0,1,2,x,2
46,R1,7034,TRUE,3,0,0,0,0,0,3,2,2,1,0,0,FALSE,FALSE,FALSE,TRUE,TRUE,3,x,2,missed an L4 in teleop. missed 2  intakes. 3.5 coral auto. removed an algae. fast cycle.,,6,"7034,6","46,R1",0,1,0,0,1,1,3,x,2
46,B3,360,TRUE,1,0,0,0,0,0,1,3,2,1,3,0,FALSE,FALSE,FALSE,TRUE,TRUE,1,x,1,"3 coral auto, missed 2. Deep climb failed. Missed a lot. Fast robot. Beginning was rough, but fell into a groove. Coral missed while intaking and while scoring many times. Drivers appeared to make cohesive decisions, just a rough robot.",,6,"360,6","46,B3",0,1,0,0,1,1,1,x,1
46,B2,9023,TRUE,0,0,0,0,0,0,3,4,5,1,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,2,x,2,"Slow delivery, decent ground intake",,6,"9023,6","46,B2",0,1,0,0,0,0,2,x,2
46,B1,9442,TRUE,2,0,0,0,0,0,5,3,2,0,0,2,FALSE,FALSE,FALSE,FALSE,TRUE,2,x,2,They were moving very quickly and not making very many although they did have fast cycle time,,6,"9442,6","46,B1",0,1,0,0,0,1,2,x,2
47,R3,10416,TRUE,1,0,0,0,0,0,0,3,0,0,0,0,FALSE,FALSE,FALSE,TRUE,TRUE,2,x,2,Their ground intake broke halfway though match so tried to do normal intake hit didn’t work ,,6,"10416,6","47,R3",0,1,0,0,1,1,2,x,2
47,R2,2976,TRUE,0,0,0,1,0,0,2,0,2,0,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,1,x,1,"VERY inaccurate, took about 15 shots and only scored 4. Can score all levels with good cycle times but accuracy is just not there. ",,5,"2976,5","47,R2",0,1,0,0,0,1,1,x,1
47,R1,2930,TRUE,3,0,0,0,0,0,4,3,1,3,3,0,FALSE,FALSE,FALSE,TRUE,FALSE,3,x,3,ran out of time to deepclimb.  very fast cycle and very good accuraccy.,,6,"2930,6","47,R1",0,1,0,0,1,0,3,x,3
47,B3,4469,TRUE,1,0,0,0,0,0,2,4,3,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE,2,x,3,"Solid 1 coral auto. Beautiful algae removal, scores pieces while removing algae. Effective ground intake cleans up the ground. Coral is moved smoothly through the bot. Drivers worked well together; however, it was ultimately conflicted about what to do. Missed twice when trying to score in L1.",,6,"4469,6","47,B3",0,1,0,0,0,1,2,x,3
47,B2,2046,TRUE,3,0,0,0,0,0,3,4,4,4,2,0,FALSE,TRUE,FALSE,FALSE,FALSE,3,x,3,Attempted a net and missed. Added algae to other processor.  ,,6,"2046,6","47,B2",0,1,1,0,0,0,3,x,3
47,B1,4513,TRUE,0,0,0,0,0,0,4,4,5,1,0,0,FALSE,TRUE,FALSE,FALSE,TRUE,x,x,x,They were able to move smoothly fast cycles,,6,"4513,6","47,B1",0,1,1,0,0,1,x,x,x
48,R3,10079,TRUE,3,0,0,0,0,0,3,4,2,0,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,3,x,3,"Failed to remove an algae once, missed 2 coral shots",,6,"10079,6","48,R3",0,1,0,0,0,1,3,x,3
48,R2,9567,TRUE,0,0,0,1,0,0,0,0,0,0,2,0,FALSE,FALSE,TRUE,FALSE,TRUE,1,2,2,Kit bot with shallow climb. Can only score L1 and algae in processor. Big and strong so can do decent defense. ,,6,"9567,6","48,R2",0,1,0,1,0,1,1,2,2
48,R1,1778,TRUE,2,0,0,0,0,0,4,7,5,3,0,3,FALSE,FALSE,FALSE,TRUE,TRUE,3,x,3,failed 3 coral auto. removed 3 algae in teleop. dropped one L3. no attempt to climb. super fast cycle and near perfect ,,6,"1778,6","48,R1",0,1,0,0,1,1,3,x,3
48,B3,9446,TRUE,0,0,0,0,0,0,0,4,4,0,0,0,FALSE,FALSE,FALSE,TRUE,FALSE,2,x,2,"Auto drove forward, coral fell out of robot once. Driver seemed to be a bit confused on what to to/ where to go.",,6,"9446,6","48,B3",0,1,0,0,1,0,2,x,2
48,B2,4915,TRUE,3,0,0,0,0,0,7,3,0,0,0,0,FALSE,TRUE,FALSE,FALSE,TRUE,3,x,3,Fast and accurate cycles. ,,6,"4915,6","48,B2",0,1,1,0,0,1,3,x,3
48,B1,3218,TRUE,2,0,0,0,0,0,0,6,1,0,1,0,FALSE,TRUE,FALSE,FALSE,FALSE,x,x,2,They were able to score on alll levels and could do algae but were not good at anything to be a solid choice,,6,"3218,6","48,B1",0,1,1,0,0,0,x,x,2
49,R3,3636,FALSE,0,0,0,0,0,0,6,3,2,0,0,2,FALSE,FALSE,FALSE,FALSE,TRUE,3,x,3,"Never missed a shot and had very fast cycles, however they had a nonfunctional auto",,6,"3636,6","49,R3",0,0,0,0,0,1,3,x,3
49,R2,955,TRUE,3,0,0,0,0,0,3,5,5,0,0,0,FALSE,FALSE,FALSE,TRUE,TRUE,3,x,2,"Fast intake and scoring, struggled to get algae off",,5,"955,5","49,R2",0,1,0,0,1,1,3,x,2
49,R1,4131,TRUE,0,0,0,1,0,0,0,0,0,0,6,0,FALSE,FALSE,FALSE,FALSE,FALSE,x,x,x,"Mostly working on algae, might be able to work on coral, but only low level. Have some problems on one side wheel (I guess) couldn’t move smoothly at seconds before the end",,7,"4131,7","49,R1",0,1,0,0,0,0,x,x,x
49,B3,997,TRUE,0,0,0,0,0,0,2,5,5,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,2,x,2,"Average. Don't know if they can climb, kept cycling algae",,6,"997,6","49,B3",0,1,0,0,0,0,2,x,2
49,B2,5937,TRUE,0,0,0,0,0,2,0,0,0,0,2,3,FALSE,FALSE,FALSE,TRUE,TRUE,2,2,1,"Could not tell if it was trying to do defense or collect algae. very finicky, took a long time to collect algae and was just running around for a part of it",,5,"5937,5","49,B2",0,1,0,0,1,1,2,2,1
49,B1,1318,TRUE,2,0,0,0,0,0,6,3,3,0,0,0,FALSE,TRUE,FALSE,FALSE,TRUE,3,x,3,"able to remove algae very fast, but not doing anything with it. cycle time is very fast able to move coral quickly ",,5,"1318,5","49,B1",0,1,1,0,0,1,3,x,3
50,R3,492,TRUE,0,0,0,0,0,0,5,1,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,1,x,2,"Had a nonfuctioning auto that missed to coral, had slower movements and cycles",,6,"492,6","50,R3",0,1,0,0,0,0,1,x,2
50,R2,9450,TRUE,1,1,0,0,0,0,1,3,2,3,0,4,FALSE,TRUE,FALSE,FALSE,TRUE,3,x,3,Fast ground intake. Reliable algae removal and scoring.,,6,"9450,6","50,R2",0,1,1,0,0,1,3,x,3
50,R1,2412,TRUE,1,0,0,0,0,0,7,2,0,1,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,3,x,3,Have high accuracy and move fast. Takes time on climbing but success,,5,"2412,5","50,R1",0,1,1,0,0,0,3,x,3
50,B3,4512,TRUE,3,0,0,0,0,0,4,3,2,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE,2,x,2,"Kept cycling coral instead of climbing, can they?",,6,"4512,6","50,B3",0,1,0,0,0,1,2,x,2
50,B2,3574,TRUE,0,0,0,0,0,0,0,0,0,5,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,1,x,1,"Very slow, could not intake coral well. and when trying to put it on the reef it was not at all effective. ",,6,"3574,6","50,B2",0,1,1,0,0,0,1,x,1
50,B1,6443,TRUE,1,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,x,2,1,"Somewhat slow, had a hard time lining up end effector to score, and get coral from source ",,5,"6443,5","50,B1",0,1,1,0,0,0,x,2,1
51,R3,4061,TRUE,0,3,0,0,0,0,0,5,2,2,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,3,x,3,"Had a 3 coral auto but only on L3, relatively fast cycles but I am unsure if they can reach L4",,7,"4061,7","51,R3",0,1,0,0,0,0,3,x,3
51,R2,2910,TRUE,1,1,1,0,0,0,8,5,5,0,1,4,FALSE,TRUE,FALSE,FALSE,TRUE,3,x,3,Fast ground intake. Fast climb. Fast algae net scoring,,7,"2910,7","51,R2",0,1,1,0,0,1,3,x,3
51,R1,4450,TRUE,1,0,0,0,0,2,1,0,2,0,0,1,FALSE,TRUE,FALSE,FALSE,TRUE,x,x,x,"Doing well in auto. Can work on both algae and coral. It might have problems on its arm, not I am not sure is that a miss or a problem (couldn’t take coral high enough to reach level 4) takes time on climbing but success ",,7,"4450,7","51,R1",0,1,1,0,0,1,x,x,x
51,B3,2557,TRUE,0,0,0,0,0,0,0,0,0,3,2,4,FALSE,TRUE,FALSE,FALSE,TRUE,2,x,2,Algae removal from reef and ground. Good delivery to processor and net. ,,7,"2557,7","51,B3",0,1,1,0,0,1,2,x,2
51,B2,1425,TRUE,3,0,0,0,0,0,6,5,3,0,0,0,FALSE,TRUE,FALSE,FALSE,TRUE,3,x,3,"very fast cycle times, very fast robot.",,7,"1425,7","51,B2",0,1,1,0,0,1,3,x,3
51,B1,488,TRUE,2,0,0,0,0,0,2,3,5,0,0,0,FALSE,FALSE,FALSE,TRUE,FALSE,x,x,3,"Very accurate, but unstable. Got a foul from popping an algae ",,7,"488,7","51,B1",0,1,0,0,1,0,x,x,3
52,R3,6343,TRUE,0,0,0,0,0,0,2,0,0,3,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,1,x,1,Had very slow movement missed its one coral in auto and missed most shots at L4,,6,"6343,6","52,R3",0,1,1,0,0,0,1,x,1
