key,comp_level,set_number,match_number,team_key,start_Pos_5isBlue,a_L3,a_L2,a_L1,t_ground_alg,t_reefAlgae,t_Net,t_Proc,t_L4,t_L3,t_L2,t_L1,end_Pos,stuck_on_alg,auto_Notes,tele_Notes,a_reefAlgae,match_Scouter,a_Proc,a_L4,endgame_Notes,a_Net,t_Defense,a_Leave,r1,b2,b3,b1,ba_bluescore,r2,r3,ba_redscore
2025dal_qm34,qm,1,34,frc2630,,,,,,,,,,,,,,,,,,,,,,,,,frc7525,frc78,frc4607,frc1847,-1,frc3297,frc2630,-1
2025dal_qm34,qm,1,34,frc1847,,,,,,,,,,,,,,,,,,,,,,,,,frc7525,frc78,frc4607,frc1847,-1,frc3297,frc2630,-1
2025dal_qm34,qm,1,34,frc78,,,,,,,,,,,,,,,,,,,,,,,,,frc7525,frc78,frc4607,frc1847,-1,frc3297,frc2630,-1
2025dal_qm34,qm,1,34,frc4607,,,,,,,,,,,,,,,,,,,,,,,,,frc7525,frc78,frc4607,frc1847,-1,frc3297,frc2630,-1
2025dal_qm35,qm,1,35,frc4415,,,,,,,,,,,,,,,,,,,,,,,,,frc4415,frc4013,frc1425,frc694,-1,frc6995,frc8738,-1
2025dal_qm35,qm,1,35,frc6995,,,,,,,,,,,,,,,,,,,,,,,,,frc4415,frc4013,frc1425,frc694,-1,frc6995,frc8738,-1
2025dal_qm35,qm,1,35,frc8738,,,,,,,,,,,,,,,,,,,,,,,,,frc4415,frc4013,frc1425,frc694,-1,frc6995,frc8738,-1
2025dal_qm35,qm,1,35,frc694,,,,,,,,,,,,,,,,,,,,,,,,,frc4415,frc4013,frc1425,frc694,-1,frc6995,frc8738,-1
2025dal_qm35,qm,1,35,frc4013,,,,,,,,,,,,,,,,,,,,,,,,,frc4415,frc4013,frc1425,frc694,-1,frc6995,frc8738,-1
2025dal_qm35,qm,1,35,frc1425,,,,,,,,,,,,,,,,,,,,,,,,,frc4415,frc4013,frc1425,frc694,-1,frc6995,frc8738,-1
2025dal_qm36,qm,1,36,frc2648,,,,,,,,,,,,,,,,,,,,,,,,,frc2648,frc9199,frc226,frc179,-1,frc4613,frc4655,-1
2025dal_qm36,qm,1,36,frc4613,,,,,,,,,,,,,,,,,,,,,,,,,frc2648,frc9199,frc226,frc179,-1,frc4613,frc4655,-1
2025dal_qm36,qm,1,36,frc4655,,,,,,,,,,,,,,,,,,,,,,,,,frc2648,frc9199,frc226,frc179,-1,frc4613,frc4655,-1
2025dal_qm36,qm,1,36,frc179,,,,,,,,,,,,,,,,,,,,,,,,,frc2648,frc9199,frc226,frc179,-1,frc4613,frc4655,-1
2025dal_qm36,qm,1,36,frc9199,,,,,,,,,,,,,,,,,,,,,,,,,frc2648,frc9199,frc226,frc179,-1,frc4613,frc4655,-1
2025dal_qm36,qm,1,36,frc226,,,,,,,,,,,,,,,,,,,,,,,,,frc2648,frc9199,frc226,frc179,-1,frc4613,frc4655,-1
2025dal_qm37,qm,1,37,frc5968,,,,,,,,,,,,,,,,,,,,,,,,,frc5968,frc7197,frc4967,frc10260,-1,frc1731,frc1507,-1
2025dal_qm37,qm,1,37,frc1731,,,,,,,,,,,,,,,,,,,,,,,,,frc5968,frc7197,frc4967,frc10260,-1,frc1731,frc1507,-1
2025dal_qm37,qm,1,37,frc1507,,,,,,,,,,,,,,,,,,,,,,,,,frc5968,frc7197,frc4967,frc10260,-1,frc1731,frc1507,-1
2025dal_qm37,qm,1,37,frc10260,,,,,,,,,,,,,,,,,,,,,,,,,frc5968,frc7197,frc4967,frc10260,-1,frc1731,frc1507,-1
2025dal_qm37,qm,1,37,frc7197,,,,,,,,,,,,,,,,,,,,,,,,,frc5968,frc7197,frc4967,frc10260,-1,frc1731,frc1507,-1
2025dal_qm37,qm,1,37,frc4967,,,,,,,,,,,,,,,,,,,,,,,,,frc5968,frc7197,frc4967,frc10260,-1,frc1731,frc1507,-1
2025dal_qm38,qm,1,38,frc3173,,,,,,,,,,,,,,,,,,,,,,,,,frc3173,frc9432,frc2129,frc3792,-1,frc4500,frc2724,-1
2025dal_qm38,qm,1,38,frc4500,,,,,,,,,,,,,,,,,,,,,,,,,frc3173,frc9432,frc2129,frc3792,-1,frc4500,frc2724,-1
2025dal_qm38,qm,1,38,frc2724,,,,,,,,,,,,,,,,,,,,,,,,,frc3173,frc9432,frc2129,frc3792,-1,frc4500,frc2724,-1
2025dal_qm38,qm,1,38,frc3792,,,,,,,,,,,,,,,,,,,,,,,,,frc3173,frc9432,frc2129,frc3792,-1,frc4500,frc2724,-1
2025dal_qm38,qm,1,38,frc9432,,,,,,,,,,,,,,,,,,,,,,,,,frc3173,frc9432,frc2129,frc3792,-1,frc4500,frc2724,-1
2025dal_qm38,qm,1,38,frc2129,,,,,,,,,,,,,,,,,,,,,,,,,frc3173,frc9432,frc2129,frc3792,-1,frc4500,frc2724,-1
2025dal_qm39,qm,1,39,frc3256,,,,,,,,,,,,,,,,,,,,,,,,,frc3256,frc10698,frc494,frc9280,-1,frc6146,frc3255,-1
2025dal_qm39,qm,1,39,frc6146,,,,,,,,,,,,,,,,,,,,,,,,,frc3256,frc10698,frc494,frc9280,-1,frc6146,frc3255,-1
2025dal_qm39,qm,1,39,frc3255,,,,,,,,,,,,,,,,,,,,,,,,,frc3256,frc10698,frc494,frc9280,-1,frc6146,frc3255,-1
2025dal_qm39,qm,1,39,frc9280,,,,,,,,,,,,,,,,,,,,,,,,,frc3256,frc10698,frc494,frc9280,-1,frc6146,frc3255,-1
2025dal_qm39,qm,1,39,frc10698,,,,,,,,,,,,,,,,,,,,,,,,,frc3256,frc10698,frc494,frc9280,-1,frc6146,frc3255,-1
2025dal_qm39,qm,1,39,frc494,,,,,,,,,,,,,,,,,,,,,,,,,frc3256,frc10698,frc494,frc9280,-1,frc6146,frc3255,-1
2025dal_qm4,qm,1,4,frc6424,4,0,0,0,0,1,0,0,2,5,7,1,Deep Climb,0,"Auto was smooth, and good, sored 2 coral on l4, and almost placed a 3rd.","Cycled coral, had a total of 15 coral cycles, placing was efficient and highly reliable, had good rhythm. Can also work with algae well, removed one.",0,DS,0,2,"Deep climbed, was over ground and was relatively quick",0,0,1,frc6424,frc9199,frc6911,frc6017,-1,frc6995,frc418,-1
2025dal_qm4,qm,1,4,frc6995,3,0,0,0,0,1,3,2,3,3,0,0,Deep Climb,0,great center auto with two in the net ,amazing with algae and decent with coral although I did notice twice in a row they lined up backwards with the reef and shot coral backwards ,2,np,0,1,deep climbed very comfortably ,2,0,1,frc6424,frc9199,frc6911,frc6017,-1,frc6995,frc418,-1
2025dal_qm4,qm,1,4,frc418,1,0,0,0,0,1,0,0,2,2,5,2,Deep Climb,0,,"Very accurate placement, didn't miss a single piece. And this consistency is present at every level of scoring ",0,SG,0,3,,0,0,1,frc6424,frc9199,frc6911,frc6017,-1,frc6995,frc418,-1
2025dal_qm4,qm,1,4,frc6017,1,0,0,0,0,0,0,0,0,0,1,1,Deep Climb,0,they appeared to A stop at the begning of auto,"they focused on coral this match. they had pretty good ground collect. But their there movement was slow and jerky, and their placing was absulutaly horrendous. ",0,HD,0,0,they had a fast climb but they took a little long to line up with the cage.,0,0,0,frc6424,frc9199,frc6911,frc6017,-1,frc6995,frc418,-1
2025dal_qm4,qm,1,4,frc9199,4,0,0,0,0,0,0,0,4,0,1,1,Park,0,"missed multiple times, inaccurate ",semi inaccurate slow missed many times,0,aw,0,0,"attempt to climb, started with thirty seconds but still was unable to",0,0,1,frc6424,frc9199,frc6911,frc6017,-1,frc6995,frc418,-1
2025dal_qm4,qm,1,4,frc6911,3,0,0,0,4,4,6,2,5,1,1,0,None,0,"1 l4 and 1 barge, missed barge no 2","consistent l4 focus but fast alg removal right after coral placement, consistent  net shot and good ground intake Alf. Can do proc",2,OS,0,1,continued scoring 2 coral,1,0,1,frc6424,frc9199,frc6911,frc6017,-1,frc6995,frc418,-1
2025dal_qm40,qm,1,40,frc6424,,,,,,,,,,,,,,,,,,,,,,,,,frc6424,frc4451,frc3492,frc3891,-1,frc900,frc6348,-1
2025dal_qm40,qm,1,40,frc900,,,,,,,,,,,,,,,,,,,,,,,,,frc6424,frc4451,frc3492,frc3891,-1,frc900,frc6348,-1
2025dal_qm40,qm,1,40,frc6348,,,,,,,,,,,,,,,,,,,,,,,,,frc6424,frc4451,frc3492,frc3891,-1,frc900,frc6348,-1
2025dal_qm40,qm,1,40,frc3891,,,,,,,,,,,,,,,,,,,,,,,,,frc6424,frc4451,frc3492,frc3891,-1,frc900,frc6348,-1
2025dal_qm40,qm,1,40,frc4451,,,,,,,,,,,,,,,,,,,,,,,,,frc6424,frc4451,frc3492,frc3891,-1,frc900,frc6348,-1
2025dal_qm40,qm,1,40,frc3492,,,,,,,,,,,,,,,,,,,,,,,,,frc6424,frc4451,frc3492,frc3891,-1,frc900,frc6348,-1
2025dal_qm41,qm,1,41,frc9032,,,,,,,,,,,,,,,,,,,,,,,,,frc9032,frc9301,frc1833,frc1796,-1,frc6832,frc2056,-1
2025dal_qm41,qm,1,41,frc6832,,,,,,,,,,,,,,,,,,,,,,,,,frc9032,frc9301,frc1833,frc1796,-1,frc6832,frc2056,-1
2025dal_qm41,qm,1,41,frc2056,,,,,,,,,,,,,,,,,,,,,,,,,frc9032,frc9301,frc1833,frc1796,-1,frc6832,frc2056,-1
2025dal_qm41,qm,1,41,frc1796,,,,,,,,,,,,,,,,,,,,,,,,,frc9032,frc9301,frc1833,frc1796,-1,frc6832,frc2056,-1
2025dal_qm41,qm,1,41,frc9301,,,,,,,,,,,,,,,,,,,,,,,,,frc9032,frc9301,frc1833,frc1796,-1,frc6832,frc2056,-1
2025dal_qm41,qm,1,41,frc1833,,,,,,,,,,,,,,,,,,,,,,,,,frc9032,frc9301,frc1833,frc1796,-1,frc6832,frc2056,-1
2025dal_qm42,qm,1,42,frc1369,,,,,,,,,,,,,,,,,,,,,,,,,frc1369,frc418,frc7048,frc9312,-1,frc6083,frc8808,-1
2025dal_qm42,qm,1,42,frc6083,,,,,,,,,,,,,,,,,,,,,,,,,frc1369,frc418,frc7048,frc9312,-1,frc6083,frc8808,-1
2025dal_qm42,qm,1,42,frc8808,,,,,,,,,,,,,,,,,,,,,,,,,frc1369,frc418,frc7048,frc9312,-1,frc6083,frc8808,-1
2025dal_qm42,qm,1,42,frc9312,,,,,,,,,,,,,,,,,,,,,,,,,frc1369,frc418,frc7048,frc9312,-1,frc6083,frc8808,-1
2025dal_qm42,qm,1,42,frc418,,,,,,,,,,,,,,,,,,,,,,,,,frc1369,frc418,frc7048,frc9312,-1,frc6083,frc8808,-1
2025dal_qm42,qm,1,42,frc7048,,,,,,,,,,,,,,,,,,,,,,,,,frc1369,frc418,frc7048,frc9312,-1,frc6083,frc8808,-1
2025dal_qm43,qm,1,43,frc2438,,,,,,,,,,,,,,,,,,,,,,,,,frc2438,frc3297,frc7034,frc694,-1,frc4421,frc537,-1
2025dal_qm43,qm,1,43,frc4421,,,,,,,,,,,,,,,,,,,,,,,,,frc2438,frc3297,frc7034,frc694,-1,frc4421,frc537,-1
2025dal_qm43,qm,1,43,frc537,,,,,,,,,,,,,,,,,,,,,,,,,frc2438,frc3297,frc7034,frc694,-1,frc4421,frc537,-1
2025dal_qm43,qm,1,43,frc694,,,,,,,,,,,,,,,,,,,,,,,,,frc2438,frc3297,frc7034,frc694,-1,frc4421,frc537,-1
2025dal_qm43,qm,1,43,frc3297,,,,,,,,,,,,,,,,,,,,,,,,,frc2438,frc3297,frc7034,frc694,-1,frc4421,frc537,-1
2025dal_qm43,qm,1,43,frc7034,,,,,,,,,,,,,,,,,,,,,,,,,frc2438,frc3297,frc7034,frc694,-1,frc4421,frc537,-1
2025dal_qm44,qm,1,44,frc226,,,,,,,,,,,,,,,,,,,,,,,,,frc226,frc8575,frc5660,frc179,-1,frc4607,frc10291,-1
2025dal_qm44,qm,1,44,frc4607,,,,,,,,,,,,,,,,,,,,,,,,,frc226,frc8575,frc5660,frc179,-1,frc4607,frc10291,-1
2025dal_qm44,qm,1,44,frc10291,,,,,,,,,,,,,,,,,,,,,,,,,frc226,frc8575,frc5660,frc179,-1,frc4607,frc10291,-1
2025dal_qm44,qm,1,44,frc179,,,,,,,,,,,,,,,,,,,,,,,,,frc226,frc8575,frc5660,frc179,-1,frc4607,frc10291,-1
2025dal_qm44,qm,1,44,frc8575,,,,,,,,,,,,,,,,,,,,,,,,,frc226,frc8575,frc5660,frc179,-1,frc4607,frc10291,-1
2025dal_qm44,qm,1,44,frc5660,,,,,,,,,,,,,,,,,,,,,,,,,frc226,frc8575,frc5660,frc179,-1,frc4607,frc10291,-1
2025dal_qm45,qm,1,45,frc9484,,,,,,,,,,,,,,,,,,,,,,,,,frc9484,frc1731,frc2648,frc302,-1,frc4013,frc1678,-1
2025dal_qm45,qm,1,45,frc4013,,,,,,,,,,,,,,,,,,,,,,,,,frc9484,frc1731,frc2648,frc302,-1,frc4013,frc1678,-1
2025dal_qm45,qm,1,45,frc1678,,,,,,,,,,,,,,,,,,,,,,,,,frc9484,frc1731,frc2648,frc302,-1,frc4013,frc1678,-1
2025dal_qm45,qm,1,45,frc302,,,,,,,,,,,,,,,,,,,,,,,,,frc9484,frc1731,frc2648,frc302,-1,frc4013,frc1678,-1
2025dal_qm45,qm,1,45,frc1731,,,,,,,,,,,,,,,,,,,,,,,,,frc9484,frc1731,frc2648,frc302,-1,frc4013,frc1678,-1
2025dal_qm45,qm,1,45,frc2648,,,,,,,,,,,,,,,,,,,,,,,,,frc9484,frc1731,frc2648,frc302,-1,frc4013,frc1678,-1
2025dal_qm46,qm,1,46,frc9432,,,,,,,,,,,,,,,,,,,,,,,,,frc9432,frc4655,frc649,frc6995,-1,frc4068,frc5968,-1
2025dal_qm46,qm,1,46,frc4068,,,,,,,,,,,,,,,,,,,,,,,,,frc9432,frc4655,frc649,frc6995,-1,frc4068,frc5968,-1
2025dal_qm46,qm,1,46,frc5968,,,,,,,,,,,,,,,,,,,,,,,,,frc9432,frc4655,frc649,frc6995,-1,frc4068,frc5968,-1
2025dal_qm46,qm,1,46,frc6995,,,,,,,,,,,,,,,,,,,,,,,,,frc9432,frc4655,frc649,frc6995,-1,frc4068,frc5968,-1
2025dal_qm46,qm,1,46,frc4655,,,,,,,,,,,,,,,,,,,,,,,,,frc9432,frc4655,frc649,frc6995,-1,frc4068,frc5968,-1
2025dal_qm46,qm,1,46,frc649,,,,,,,,,,,,,,,,,,,,,,,,,frc9432,frc4655,frc649,frc6995,-1,frc4068,frc5968,-1
2025dal_qm47,qm,1,47,frc1671,,,,,,,,,,,,,,,,,,,,,,,,,frc1671,frc4967,frc4786,frc4415,-1,frc1481,frc2630,-1
2025dal_qm47,qm,1,47,frc1481,,,,,,,,,,,,,,,,,,,,,,,,,frc1671,frc4967,frc4786,frc4415,-1,frc1481,frc2630,-1
2025dal_qm47,qm,1,47,frc2630,,,,,,,,,,,,,,,,,,,,,,,,,frc1671,frc4967,frc4786,frc4415,-1,frc1481,frc2630,-1
2025dal_qm47,qm,1,47,frc4415,,,,,,,,,,,,,,,,,,,,,,,,,frc1671,frc4967,frc4786,frc4415,-1,frc1481,frc2630,-1
2025dal_qm47,qm,1,47,frc4967,,,,,,,,,,,,,,,,,,,,,,,,,frc1671,frc4967,frc4786,frc4415,-1,frc1481,frc2630,-1
2025dal_qm47,qm,1,47,frc4786,,,,,,,,,,,,,,,,,,,,,,,,,frc1671,frc4967,frc4786,frc4415,-1,frc1481,frc2630,-1
2025dal_qm48,qm,1,48,frc9199,,,,,,,,,,,,,,,,,,,,,,,,,frc9199,frc7257,frc6017,frc7197,-1,frc4500,frc1847,-1
2025dal_qm48,qm,1,48,frc4500,,,,,,,,,,,,,,,,,,,,,,,,,frc9199,frc7257,frc6017,frc7197,-1,frc4500,frc1847,-1
2025dal_qm48,qm,1,48,frc1847,,,,,,,,,,,,,,,,,,,,,,,,,frc9199,frc7257,frc6017,frc7197,-1,frc4500,frc1847,-1
2025dal_qm48,qm,1,48,frc7197,,,,,,,,,,,,,,,,,,,,,,,,,frc9199,frc7257,frc6017,frc7197,-1,frc4500,frc1847,-1
2025dal_qm48,qm,1,48,frc7257,,,,,,,,,,,,,,,,,,,,,,,,,frc9199,frc7257,frc6017,frc7197,-1,frc4500,frc1847,-1
2025dal_qm48,qm,1,48,frc6017,,,,,,,,,,,,,,,,,,,,,,,,,frc9199,frc7257,frc6017,frc7197,-1,frc4500,frc1847,-1
2025dal_qm49,qm,1,49,frc4005,,,,,,,,,,,,,,,,,,,,,,,,,frc4005,frc1507,frc6909,frc8738,-1,frc78,frc4613,-1
2025dal_qm49,qm,1,49,frc78,,,,,,,,,,,,,,,,,,,,,,,,,frc4005,frc1507,frc6909,frc8738,-1,frc78,frc4613,-1
2025dal_qm49,qm,1,49,frc4613,,,,,,,,,,,,,,,,,,,,,,,,,frc4005,frc1507,frc6909,frc8738,-1,frc78,frc4613,-1
2025dal_qm49,qm,1,49,frc8738,,,,,,,,,,,,,,,,,,,,,,,,,frc4005,frc1507,frc6909,frc8738,-1,frc78,frc4613,-1
2025dal_qm49,qm,1,49,frc1507,,,,,,,,,,,,,,,,,,,,,,,,,frc4005,frc1507,frc6909,frc8738,-1,frc78,frc4613,-1
2025dal_qm49,qm,1,49,frc6909,,,,,,,,,,,,,,,,,,,,,,,,,frc4005,frc1507,frc6909,frc8738,-1,frc78,frc4613,-1
2025dal_qm5,qm,1,5,frc4967,2,0,0,0,0,5,0,0,1,0,0,0,Park,0,"Moved, but then turned around and stopped.","Didn't do much, was barely moving and only placed one coral on l4. They were able to remove 5 algae, but they can't pick it up or do ground algae.",0,DS,0,0,Tried to deep climb but lost time and ended with a park.,0,0,1,frc4967,frc1833,frc8575,frc78,-1,frc3492,frc6146,-1
2025dal_qm5,qm,1,5,frc3492,1,0,1,0,0,0,0,0,0,7,4,0,Park,0,Mediocre auto ,decent cycle time but kind of a mid robot,0,np,0,0,parked with a few seconds to spare ,0,0,1,frc4967,frc1833,frc8575,frc78,-1,frc3492,frc6146,-1
2025dal_qm5,qm,1,5,frc6146,3,0,0,1,0,0,0,0,2,0,0,0,Park,0,,They actually played very effective defense on the other alliance. They moved horizontally in front of the station and blocked robots well. Wide frame and ability to get in their way is on point. Their arm is so long like idk that would be efficient at all (if u were picking for teleop id dnp),0,SG,0,0,,0,1,1,frc4967,frc1833,frc8575,frc78,-1,frc3492,frc6146,-1
2025dal_qm5,qm,1,5,frc78,1,0,0,0,0,2,2,0,1,4,4,4,Deep Climb,0,"they had a really fast auto where they attempted to place 4 coral, but missed all of them","they were really fast at coral and were pretty good at alage. They had fast station collect, were able to move really fast and their placing was good. They were able to pick up the alage on the reef and floor, and they scored them In the net at a good pace. they were able to score on all levels of the reef effectivly, though they seem like if the human player was slow  they would be slowed down. ",0,HD,0,0,"they had a really fast deep climb, with a easy time connecting with the barge and being able to raise up really fast.",0,0,1,frc4967,frc1833,frc8575,frc78,-1,frc3492,frc6146,-1
2025dal_qm5,qm,1,5,frc1833,4,0,0,0,0,2,0,0,6,4,3,1,Deep Climb,0,had trouble keeping in attempted four,slightly inaccurate overall quite quick,0,aw,0,2,took ten ish seconds ,0,0,1,frc4967,frc1833,frc8575,frc78,-1,frc3492,frc6146,-1
2025dal_qm5,qm,1,5,frc8575,3,1,0,0,0,1,0,0,0,3,1,1,Park,0,center auto removes 1 alg and places an l3," picky station intake, 6146 played defense on them successfully. scoring sometimes off snce didnt line up properly",1,OS,0,0,Dont yhink can climb,0,0,1,frc4967,frc1833,frc8575,frc78,-1,frc3492,frc6146,-1
2025dal_qm50,qm,1,50,frc1425,,,,,,,,,,,,,,,,,,,,,,,,,frc1425,frc6911,frc7525,frc3173,-1,frc3284,frc10260,-1
2025dal_qm50,qm,1,50,frc3284,,,,,,,,,,,,,,,,,,,,,,,,,frc1425,frc6911,frc7525,frc3173,-1,frc3284,frc10260,-1
2025dal_qm50,qm,1,50,frc10260,,,,,,,,,,,,,,,,,,,,,,,,,frc1425,frc6911,frc7525,frc3173,-1,frc3284,frc10260,-1
2025dal_qm50,qm,1,50,frc3173,,,,,,,,,,,,,,,,,,,,,,,,,frc1425,frc6911,frc7525,frc3173,-1,frc3284,frc10260,-1
2025dal_qm50,qm,1,50,frc6911,,,,,,,,,,,,,,,,,,,,,,,,,frc1425,frc6911,frc7525,frc3173,-1,frc3284,frc10260,-1
2025dal_qm50,qm,1,50,frc7525,,,,,,,,,,,,,,,,,,,,,,,,,frc1425,frc6911,frc7525,frc3173,-1,frc3284,frc10260,-1
2025dal_qm51,qm,1,51,frc1796,,,,,,,,,,,,,,,,,,,,,,,,,frc1796,frc537,frc694,frc8808,-1,frc9280,frc6146,-1
2025dal_qm51,qm,1,51,frc9280,,,,,,,,,,,,,,,,,,,,,,,,,frc1796,frc537,frc694,frc8808,-1,frc9280,frc6146,-1
2025dal_qm51,qm,1,51,frc6146,,,,,,,,,,,,,,,,,,,,,,,,,frc1796,frc537,frc694,frc8808,-1,frc9280,frc6146,-1
2025dal_qm51,qm,1,51,frc8808,,,,,,,,,,,,,,,,,,,,,,,,,frc1796,frc537,frc694,frc8808,-1,frc9280,frc6146,-1
2025dal_qm51,qm,1,51,frc537,,,,,,,,,,,,,,,,,,,,,,,,,frc1796,frc537,frc694,frc8808,-1,frc9280,frc6146,-1
2025dal_qm51,qm,1,51,frc694,,,,,,,,,,,,,,,,,,,,,,,,,frc1796,frc537,frc694,frc8808,-1,frc9280,frc6146,-1
2025dal_qm52,qm,1,52,frc7048,,,,,,,,,,,,,,,,,,,,,,,,,frc7048,frc10291,frc4421,frc4451,-1,frc10698,frc6083,-1
2025dal_qm52,qm,1,52,frc10698,,,,,,,,,,,,,,,,,,,,,,,,,frc7048,frc10291,frc4421,frc4451,-1,frc10698,frc6083,-1
2025dal_qm52,qm,1,52,frc6083,,,,,,,,,,,,,,,,,,,,,,,,,frc7048,frc10291,frc4421,frc4451,-1,frc10698,frc6083,-1
2025dal_qm52,qm,1,52,frc4451,,,,,,,,,,,,,,,,,,,,,,,,,frc7048,frc10291,frc4421,frc4451,-1,frc10698,frc6083,-1
2025dal_qm52,qm,1,52,frc10291,,,,,,,,,,,,,,,,,,,,,,,,,frc7048,frc10291,frc4421,frc4451,-1,frc10698,frc6083,-1
2025dal_qm52,qm,1,52,frc4421,,,,,,,,,,,,,,,,,,,,,,,,,frc7048,frc10291,frc4421,frc4451,-1,frc10698,frc6083,-1
2025dal_qm53,qm,1,53,frc9312,,,,,,,,,,,,,,,,,,,,,,,,,frc9312,frc6424,frc1833,frc1678,-1,frc3256,frc2438,-1
2025dal_qm53,qm,1,53,frc3256,,,,,,,,,,,,,,,,,,,,,,,,,frc9312,frc6424,frc1833,frc1678,-1,frc3256,frc2438,-1
2025dal_qm53,qm,1,53,frc2438,,,,,,,,,,,,,,,,,,,,,,,,,frc9312,frc6424,frc1833,frc1678,-1,frc3256,frc2438,-1
2025dal_qm53,qm,1,53,frc1678,,,,,,,,,,,,,,,,,,,,,,,,,frc9312,frc6424,frc1833,frc1678,-1,frc3256,frc2438,-1
2025dal_qm53,qm,1,53,frc6424,,,,,,,,,,,,,,,,,,,,,,,,,frc9312,frc6424,frc1833,frc1678,-1,frc3256,frc2438,-1
2025dal_qm53,qm,1,53,frc1833,,,,,,,,,,,,,,,,,,,,,,,,,frc9312,frc6424,frc1833,frc1678,-1,frc3256,frc2438,-1
2025dal_qm54,qm,1,54,frc6832,,,,,,,,,,,,,,,,,,,,,,,,,frc6832,frc6348,frc3891,frc3297,-1,frc8575,frc1731,-1
2025dal_qm54,qm,1,54,frc8575,,,,,,,,,,,,,,,,,,,,,,,,,frc6832,frc6348,frc3891,frc3297,-1,frc8575,frc1731,-1
2025dal_qm54,qm,1,54,frc1731,,,,,,,,,,,,,,,,,,,,,,,,,frc6832,frc6348,frc3891,frc3297,-1,frc8575,frc1731,-1
2025dal_qm54,qm,1,54,frc3297,,,,,,,,,,,,,,,,,,,,,,,,,frc6832,frc6348,frc3891,frc3297,-1,frc8575,frc1731,-1
2025dal_qm54,qm,1,54,frc6348,,,,,,,,,,,,,,,,,,,,,,,,,frc6832,frc6348,frc3891,frc3297,-1,frc8575,frc1731,-1
2025dal_qm54,qm,1,54,frc3891,,,,,,,,,,,,,,,,,,,,,,,,,frc6832,frc6348,frc3891,frc3297,-1,frc8575,frc1731,-1
2025dal_qm55,qm,1,55,frc900,,,,,,,,,,,,,,,,,,,,,,,,,frc900,frc5660,frc3255,frc649,-1,frc4655,frc7034,-1
2025dal_qm55,qm,1,55,frc4655,,,,,,,,,,,,,,,,,,,,,,,,,frc900,frc5660,frc3255,frc649,-1,frc4655,frc7034,-1
2025dal_qm55,qm,1,55,frc7034,,,,,,,,,,,,,,,,,,,,,,,,,frc900,frc5660,frc3255,frc649,-1,frc4655,frc7034,-1
2025dal_qm55,qm,1,55,frc649,,,,,,,,,,,,,,,,,,,,,,,,,frc900,frc5660,frc3255,frc649,-1,frc4655,frc7034,-1
2025dal_qm55,qm,1,55,frc5660,,,,,,,,,,,,,,,,,,,,,,,,,frc900,frc5660,frc3255,frc649,-1,frc4655,frc7034,-1
2025dal_qm55,qm,1,55,frc3255,,,,,,,,,,,,,,,,,,,,,,,,,frc900,frc5660,frc3255,frc649,-1,frc4655,frc7034,-1
2025dal_qm56,qm,1,56,frc7257,,,,,,,,,,,,,,,,,,,,,,,,,frc7257,frc9432,frc302,frc4013,-1,frc4786,frc2129,-1
2025dal_qm56,qm,1,56,frc4786,,,,,,,,,,,,,,,,,,,,,,,,,frc7257,frc9432,frc302,frc4013,-1,frc4786,frc2129,-1
2025dal_qm56,qm,1,56,frc2129,,,,,,,,,,,,,,,,,,,,,,,,,frc7257,frc9432,frc302,frc4013,-1,frc4786,frc2129,-1
2025dal_qm56,qm,1,56,frc4013,,,,,,,,,,,,,,,,,,,,,,,,,frc7257,frc9432,frc302,frc4013,-1,frc4786,frc2129,-1
2025dal_qm56,qm,1,56,frc9432,,,,,,,,,,,,,,,,,,,,,,,,,frc7257,frc9432,frc302,frc4013,-1,frc4786,frc2129,-1
2025dal_qm56,qm,1,56,frc302,,,,,,,,,,,,,,,,,,,,,,,,,frc7257,frc9432,frc302,frc4013,-1,frc4786,frc2129,-1
2025dal_qm57,qm,1,57,frc8738,,,,,,,,,,,,,,,,,,,,,,,,,frc8738,frc418,frc9032,frc4967,-1,frc3792,frc226,-1
2025dal_qm57,qm,1,57,frc3792,,,,,,,,,,,,,,,,,,,,,,,,,frc8738,frc418,frc9032,frc4967,-1,frc3792,frc226,-1
2025dal_qm57,qm,1,57,frc226,,,,,,,,,,,,,,,,,,,,,,,,,frc8738,frc418,frc9032,frc4967,-1,frc3792,frc226,-1
2025dal_qm57,qm,1,57,frc4967,,,,,,,,,,,,,,,,,,,,,,,,,frc8738,frc418,frc9032,frc4967,-1,frc3792,frc226,-1
2025dal_qm57,qm,1,57,frc418,,,,,,,,,,,,,,,,,,,,,,,,,frc8738,frc418,frc9032,frc4967,-1,frc3792,frc226,-1
2025dal_qm57,qm,1,57,frc9032,,,,,,,,,,,,,,,,,,,,,,,,,frc8738,frc418,frc9032,frc4967,-1,frc3792,frc226,-1
2025dal_qm58,qm,1,58,frc1507,,,,,,,,,,,,,,,,,,,,,,,,,frc1507,frc5968,frc1369,frc1481,-1,frc7525,frc9199,-1
2025dal_qm58,qm,1,58,frc7525,,,,,,,,,,,,,,,,,,,,,,,,,frc1507,frc5968,frc1369,frc1481,-1,frc7525,frc9199,-1
2025dal_qm58,qm,1,58,frc9199,,,,,,,,,,,,,,,,,,,,,,,,,frc1507,frc5968,frc1369,frc1481,-1,frc7525,frc9199,-1
